,Marca temporal,¿Qué edad tienes?,¿Con que género te identificas?,¿A qué rama pertenece la licenciatura que actualmente estudias?,¿Qué tan importante es la educación de ciberseguridad para ti?,¿Cuál crees que es la cuestión más importante en temas de educación de ciberseguridad?,¿Para qué usas el internet?,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Selecciona las redes sociales que utilizas en tu día a día,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Selecciona las plataformas de streaming que utilizas en tu día a día,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,¿Cuántas horas en promedio pasas en plataformas de streaming al día? ,Selecciona la plataforma de videojuegos que más utilizas,Selecciona las plataformas educativas que utilizas en tu día a día,Unnamed: 27,Unnamed: 28,Unnamed: 29,¿Dónde consideras que existe mayor riesgo de amenazas y/o ciber ataques?,¿Alguna vez has sido víctima de alguna amenaza cibernética? ,¿Cuántas horas en promedio pasas en redes sociales al día? ,¿Usas las redes sociales como apoyo en tus estudios universitarios? ,¿Qué páginas usas para tus estudios?,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,¿Cuál crees que es el mayor beneficio de las redes sociales en tus estudios ?,¿Qué tan familiarizado estas con las amenazas cibernéticas? ,¿Cuál crees que es la mayor amenaza para ti cuando te conectas?,Señala si has recibido alguna de estas amenazas  cibernéticas:,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,¿Alguna vez has agregado a una persona que no conocías en una red social o en alguna plataforma de videojuegos?,¿En dónde agregaste a una persona desconocida? Selecciona todas las opciones que apliquen.,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,¿A cuántas personas? ,¿Compartiste información sensibles con ellos?,¿Fuiste víctima de alguna de estas opciones?,Unnamed: 56,Unnamed: 57,Unnamed: 58,"¿Has recibido un mensaje directo sospechoso por redes sociales pidiéndote que le des click a un link, descargues un archivo o proporciones datos personales como datos bancarios?",¿Hiciste lo que se te pedía en el mensaje?,¿Reportaste la cuenta?,¿Lees los avisos de privacidad de las páginas en las que navegas? ,¿Utilizas la misma contraseña para tus diferentes cuentas electrónicas?,¿Con qué frecuencia cambias tus contraseña  si no te obliga la pagina? ,¿Utilizas un administrador de contraseñas (Autofill)?,¿Tomas medidas y acciones  para mantener en privacidad tus datos? ,¿Cuáles medidas tomas?,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,¿Qué percepción tienes acerca de los peligros que puedes correr en línea?
0,11/11/2021 13:12:00,21-24,Masculino,Ciencias Sociales,Importante,Proteger información personal en linea,Streaming,,,,,Instagram,,,,,,Claro Video,,,,,,,3-4 horas,Xbox,Coursera,,,,Aplicaciones,56,Entre 1 y 2 horas,61,Noticieros/periódicos,Revistas científicas o similares,,,,Comunicación entre profesores y estudiantes,Muy poco,Intimidación o acoso por parte de amigos o conocidos,Ciber acoso,Phishing,,,,61,Instagram,,,,,1 a 3,61.0,Negocio pirámide (Pyramid scheme),Estafa,,,55,55.0,55.0,A veces,101,1 a 6 meses,101,101,Cambio constante de contraseñas,Leer los avisos de privacidad,Tengo antivirus descargado en mi dispositivo,,,,Me son indiferentes
1,18/11/2021 19:57:06,21-24,Femenino,Ingeniería,Muy importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,,,,,Facebook,Instagram,Twitter,,,,Netflix,Amazon Prime,Claro Video,HBO Max,,,,Menos de 1 hora,38,38,,,,Navegación web,56,Entre 1 y 2 horas,61,Tutoriales o crash courses,,,,,Comunicación entre profesores y estudiantes,Regular,Que alguien use tus fotos de manera inapropiada,Ciber acoso,Robo de identidad,Spam,,,62,,,,,,,,,,,,55,56.0,56.0,Nunca,101,1 a 2 años,101,102,,,,,,,Conozco los peligros pero no me afectan
2,18/11/2021 19:58:56,21-24,Femenino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Plataformas educativas,25,,Facebook,Instagram,Twitter,,,,Netflix,Amazon Prime,Disney +,,,,,Menos de 1 hora,38,Coursera,,,,Redes sociales,56,Menos de 1 hora,62,,,,,,,Regular,Que alguien use tus fotos de manera inapropiada,Spam,,,,,61,Facebook,Instagram,Twitter,,,11 o más,62.0,Negocio pirámide (Pyramid scheme),,,,55,56.0,55.0,A veces,101,1 a 6 meses,101,101,VF2 (autentificación de dos pasos),Leer los avisos de privacidad,Checar que la conexión sea segura antes de hacer pagos en línea,,,,Los considero importantes
3,18/11/2021 19:59:28,25 +,Femenino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,Streaming,,,,Facebook,Instagram,Twitter,TikTok,,,Netflix,Amazon Prime,HBO Max,,,,,1-2 horas,38,Coursera,,,,Redes sociales,56,Entre 3 y 4 horas,62,,,,,,,Regular,20,Spam,,,,,61,Instagram,Twitter,,,,1 a 3,62.0,95,,,,56,,,Casi nunca,102,1 a 6 meses,101,102,,,,,,,Los considero importantes
4,18/11/2021 20:00:32,17-20,Femenino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Videojuegos,Plataformas educativas,,Instagram,Twitter,,,,,Netflix,Amazon Prime,Disney +,,,,,Más de 4 horas,Nintendo,25,,,,Redes sociales,55,Entre 3 y 4 horas,61,Tutoriales o crash courses,Una página de un profesionista influyente en tu área,,,,Descarga de documentos,Regular,Avances sexuales no deseados por redes sociales,Ciber acoso,Spam,,,,62,,,,,,,,,,,,55,56.0,56.0,Casi siempre,102,1 a 2 años,101,101,Cambio constante de contraseñas,Leer los avisos de privacidad,Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,Tapar tu cámara cuando no la estés usando,,Los considero importantes
5,18/11/2021 20:03:02,17-20,Femenino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Plataformas educativas,,,Facebook,Instagram,Twitter,TikTok,,,Netflix,Blim,,,,,,1-2 horas,38,Khan Academy,,,,Navegación web,55,Entre 3 y 4 horas,61,Noticieros/periódicos,Revistas científicas o similares,,,,Comunicación entre profesores y estudiantes,Algo,20,Spam,Phishing,Spoofing,,,61,Facebook,Instagram,,,,6 a 10,62.0,Estafa,,,,55,56.0,55.0,A veces,102,Más de 2 años,102,101,VF2 (autentificación de dos pasos),Leer los avisos de privacidad,Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,Tapar tu cámara cuando no la estés usando,,Conozco los peligros pero no me afectan
6,18/11/2021 20:05:11,21-24,Femenino,Ingeniería,Muy importante,"Evitar ciber acoso, ciber bullying, entre otros",Redes Sociales,Streaming,Videojuegos,25,,Instagram,TikTok,31,,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,Más de 4 horas,Play Station,38,,,,E-mail,56,Entre 3 y 4 horas,62,,,,,,,Regular,Avances sexuales no deseados por redes sociales,Ciber bullying,Spam,,,,62,,,,,,,,,,,,55,55.0,56.0,Nunca,102,Más de 2 años,101,102,,,,,,,Nunca me siento seguro y me preocupan mucho los peligros
7,18/11/2021 20:08:39,25 +,Masculino,Ciencia,Poco importante,Proteger información personal en linea,Redes Sociales,25,,,,Facebook,Instagram,,,,,38,,,,,,,Menos de 1 hora,38,38,,,,Navegación web,56,Entre 1 y 2 horas,61,25,,,,,Descarga de documentos,Regular,20,Spam,Phishing,Spoofing,,,61,Facebook,,,,,11 o más,62.0,Negocio pirámide (Pyramid scheme),,,,55,56.0,56.0,Nunca,101,Más de 2 años,101,102,,,,,,,Conozco los peligros pero no me afectan
8,18/11/2021 20:08:54,25 +,Femenino,Ciencia,Importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,,,,,Instagram,,,,,,Netflix,Amazon Prime,HBO Max,,,,,1-2 horas,Play Station,Coursera,,,,Navegación web,56,Entre 1 y 2 horas,62,,,,,,,Algo,20,Robo de identidad,Spam,Spoofing,,,62,,,,,,,,,,,,55,56.0,55.0,Nunca,102,Menos de 1 mes,102,102,,,,,,,Los considero importantes
9,18/11/2021 20:09:27,17-20,11,11,Importante,"Evitar ciber acoso, ciber bullying, entre otros",Redes Sociales,Plataformas educativas,,,,Facebook,TikTok,,,,,Netflix,,,,,,,3-4 horas,Nintendo,25,,,,Navegación web,55,Entre 1 y 2 horas,61,Noticieros/periódicos,Revistas científicas o similares,25,,,Descarga de documentos,Algo,Intimidación o acoso por parte de amigos o conocidos,Spam,,,,,61,Facebook,Twitter,,,,11 o más,62.0,95,,,,55,56.0,56.0,Nunca,102,Más de 2 años,101,101,Cambio constante de contraseñas,Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,,,,Los considero importantes
10,18/11/2021 20:09:45,25 +,Femenino,Ciencias Sociales,Importante,Proteger información personal en linea,Redes Sociales,Streaming,,,,Facebook,Instagram,Twitter,,,,Netflix,,,,,,,3-4 horas,38,38,,,,Redes sociales,56,Entre 1 y 2 horas,62,,,,,,,Regular,20,Ciber acoso,Spam,Spoofing,,,62,,,,,,,,,,,,56,,,Nunca,101,1 a 2 años,101,101,Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,Tapar tu cámara cuando no la estés usando,,,,Los considero importantes
11,18/11/2021 20:13:53,25 +,Masculino,11,Muy importante,Proteger información personal en linea,Redes Sociales,,,,,Instagram,31,,,,,Netflix,,,,,,,1-2 horas,Nintendo,38,,,,Navegación web,56,Entre 1 y 2 horas,61,Noticieros/periódicos,Tutoriales o crash courses,,,,Videos,Muy poco,20,Spam,Spoofing,,,,61,Facebook,Instagram,,,,11 o más,62.0,95,,,,55,56.0,56.0,Casi nunca,101,Más de 2 años,101,102,,,,,,,Los considero importantes
12,18/11/2021 20:13:54,17-20,Femenino,Ciencia,Poco importante,"Evitar ciber acoso, ciber bullying, entre otros",Redes Sociales,Plataformas educativas,,,,Facebook,Instagram,Twitter,,,,Netflix,,,,,,,1-2 horas,38,25,,,,Navegación web,56,Entre 1 y 2 horas,61,Tutoriales o crash courses,,,,,Comunicación entre profesores y estudiantes,Muy poco,Avances sexuales no deseados por redes sociales,Spam,,,,,61,Facebook,TikTok,,,,11 o más,62.0,95,,,,55,56.0,55.0,Nunca,101,1 a 2 años,101,102,,,,,,,Conozco los peligros pero no me afectan
13,18/11/2021 20:14:21,17-20,Masculino,11,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Videojuegos,Plataformas educativas,25.0,Facebook,31,,,,,25,,,,,,,Más de 4 horas,PC,25,,,,Redes sociales,56,Entre 1 y 2 horas,62,,,,,,,Algo,20,Spam,,,,,61,31,,,,,1 a 3,62.0,95,,,,56,,,A veces,102,Más de 2 años,102,102,,,,,,,No me preocupan
14,18/11/2021 20:16:04,21-24,Masculino,Ingeniería,Importante,Proteger información personal en linea,Redes Sociales,Plataformas educativas,25,,,Facebook,Instagram,31,,,,Netflix,25,,,,,,Más de 4 horas,38,25,,,,Redes sociales,56,Entre 3 y 4 horas,62,,,,,,,Regular,Que alguien use tus fotos de manera inapropiada,Robo de identidad,Spam,Phishing,,,61,Facebook,Instagram,,,,11 o más,62.0,Negocio pirámide (Pyramid scheme),,,,55,56.0,55.0,Casi siempre,101,Más de 2 años,101,102,,,,,,,Los considero importantes
15,18/11/2021 20:17:50,17-20,Masculino,11,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Plataformas educativas,,,Facebook,Instagram,TikTok,,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,3-4 horas,Xbox,25,,,,Redes sociales,56,Entre 1 y 2 horas,61,Revistas científicas o similares,Una página de un profesionista influyente en tu área,,,,Comunicación entre profesores y estudiantes,Regular,Avances sexuales no deseados por redes sociales,Spam,,,,,61,Facebook,Instagram,,,,1 a 3,62.0,95,,,,56,,,Nunca,101,Más de 2 años,102,102,,,,,,,Conozco los peligros pero no me afectan
16,18/11/2021 20:19:22,21-24,Masculino,Ciencias Sociales,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Videojuegos,Plataformas educativas,25.0,Facebook,Instagram,Twitter,,,,Netflix,Amazon Prime,HBO Max,Disney +,25,,,1-2 horas,Xbox,38,,,,Smartphone,56,Entre 3 y 4 horas,61,Revistas científicas o similares,25,,,,Descarga de documentos,Muy poco,Que alguien use tus fotos de manera inapropiada,Spam,,,,,61,Facebook,Instagram,Twitter,,,11 o más,62.0,95,,,,56,,,Casi nunca,101,Más de 2 años,101,101,VF2 (autentificación de dos pasos),Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,,,,Los considero importantes
17,18/11/2021 20:20:02,25 +,Femenino,Ciencias Sociales,Importante,Proteger información personal en linea,Redes Sociales,Streaming,25,,,Facebook,Instagram,Twitter,,,,Netflix,Amazon Prime,HBO Max,25,,,,Menos de 1 hora,38,38,,,,Navegación web,55,Menos de 1 hora,61,Noticieros/periódicos,Tutoriales o crash courses,Revistas científicas o similares,,,Comunicación entre profesores y estudiantes,Regular,20,Robo de identidad,Spam,Phishing,Spoofing,,61,Facebook,,,,,1 a 3,62.0,95,,,,55,56.0,55.0,A veces,102,1 a 2 años,102,101,VF2 (autentificación de dos pasos),Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,,,,Los considero importantes
18,18/11/2021 20:29:19,21-24,Masculino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,Videojuegos,Plataformas educativas,,,Twitter,TikTok,,,,,38,,,,,,,Menos de 1 hora,PC,Coursera,Chegg,25,,Redes sociales,56,Entre 1 y 2 horas,61,Noticieros/periódicos,Tutoriales o crash courses,Revistas científicas o similares,Una página de un profesionista influyente en tu área,,Descarga de documentos,Regular,20,Ciber bullying,Spam,,,,61,Facebook,Instagram,TikTok,,,4 a 6,62.0,Fraude,,,,56,,,Casi nunca,101,Más de 2 años,101,102,,,,,,,Conozco los peligros pero no me afectan
19,18/11/2021 20:36:54,21-24,Femenino,Ciencias Sociales,Importante,"Evitar ciber acoso, ciber bullying, entre otros",Redes Sociales,Streaming,Plataformas educativas,,,Facebook,Instagram,Twitter,TikTok,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,1-2 horas,PC,25,,,,Redes sociales,55,Entre 3 y 4 horas,61,Noticieros/periódicos,,,,,Videos,Muy poco,Que alguien use tus fotos de manera inapropiada,Robo de identidad,Spoofing,,,,61,Facebook,Instagram,,,,11 o más,62.0,Estafa,,,,55,55.0,55.0,Nunca,101,Más de 2 años,101,102,,,,,,,Los considero importantes
20,18/11/2021 20:38:07,21-24,Masculino,Ciencia,Muy importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,,,,,Instagram,Twitter,,,,,Netflix,Amazon Prime,,,,,,1-2 horas,Xbox,Chegg,,,,E-mail,55,Entre 1 y 2 horas,61,Noticieros/periódicos,Tutoriales o crash courses,,,,Descarga de documentos,Regular,Avances sexuales no deseados por redes sociales,Ciber bullying,Spam,Spoofing,,,61,Instagram,,,,,1 a 3,62.0,95,,,,55,56.0,55.0,Casi nunca,101,Más de 2 años,102,101,VF2 (autentificación de dos pasos),,,,,,Los considero importantes
21,18/11/2021 20:38:46,25 +,Masculino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,,,,,Facebook,Instagram,TikTok,,,,Netflix,HBO Max,,,,,,Menos de 1 hora,Nintendo,38,,,,Redes sociales,56,Entre 1 y 2 horas,62,,,,,,,Regular,Que alguien use tus fotos de manera inapropiada,Spam,Phishing,Spoofing,,,61,Facebook,Instagram,,,,1 a 3,62.0,95,,,,55,56.0,55.0,Casi nunca,102,1 a 6 meses,102,101,Checar que la conexión sea segura antes de hacer pagos en línea,,,,,,Los considero importantes
22,18/11/2021 20:47:20,21-24,Masculino,Ciencia,Muy importante,Proteger información personal en linea,Redes Sociales,Plataformas educativas,25,,,Instagram,31,,,,,Netflix,HBO Max,,,,,,1-2 horas,Xbox,Coursera,,,,Redes sociales,56,Entre 3 y 4 horas,61,Noticieros/periódicos,Tutoriales o crash courses,Revistas científicas o similares,,,Videos,Algo,20,Spam,Phishing,,,,61,Facebook,,,,,11 o más,62.0,95,,,,55,56.0,55.0,Nunca,101,Más de 2 años,101,102,,,,,,,Me son indiferentes
23,18/11/2021 21:21:37,21-24,Femenino,Ciencia,Poco importante,Proteger información personal en linea,Redes Sociales,Streaming,Plataformas educativas,25,,Facebook,Instagram,,,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,Menos de 1 hora,38,Coursera,,,,Redes sociales,56,Entre 3 y 4 horas,62,,,,,,,Muy poco,Que alguien use tus fotos de manera inapropiada,Spam,,,,,62,,,,,,,,,,,,56,,,A veces,101,Más de 2 años,101,102,,,,,,,Conozco los peligros pero no me afectan
24,18/11/2021 21:25:21,21-24,Masculino,Ingeniería,Importante,"Evitar ciber acoso, ciber bullying, entre otros",Plataformas educativas,,,,,Facebook,Instagram,TikTok,,,,Netflix,Amazon Prime,,,,,,Menos de 1 hora,38,25,,,,Redes sociales,56,Entre 1 y 2 horas,62,,,,,,,Nada,Que alguien use tus fotos de manera inapropiada,Spam,,,,,62,,,,,,,,,,,,56,,,Nunca,102,1 a 2 años,102,101,Tengo antivirus descargado en mi dispositivo,,,,,,Los considero importantes
25,18/11/2021 21:25:57,21-24,Masculino,Ingeniería,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Videojuegos,Plataformas educativas,25.0,Facebook,Instagram,TikTok,,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,1-2 horas,Xbox,Coursera,25,,,Navegación web,56,Entre 1 y 2 horas,61,Una página de un profesionista influyente en tu área,,,,,Colaboración de proyectos,Algo,20,Spam,Phishing,Spoofing,,,61,Facebook,Instagram,,,,11 o más,62.0,Extorsión,Negocio pirámide (Pyramid scheme),,,56,,,Nunca,101,1 a 2 años,101,102,,,,,,,Conozco los peligros pero no me afectan
26,18/11/2021 21:33:23,25 +,Masculino,11,Importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,Videojuegos,Plataformas educativas,,,Facebook,Instagram,TikTok,,,,Netflix,Amazon Prime,HBO Max,,,,,Más de 4 horas,Xbox,Coursera,,,,Navegación web,55,Más de 4 horas,61,Una página de un profesionista influyente en tu área,25,,,,Colaboración de proyectos,Algo,Que alguien use tus fotos de manera inapropiada,Ciber acoso,Spam,Phishing,,,61,Facebook,Instagram,31,,,1 a 3,61.0,Extorsión,,,,55,56.0,55.0,Casi nunca,101,1 a 2 años,102,101,VF2 (autentificación de dos pasos),Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,Tapar tu cámara cuando no la estés usando,,,Los considero importantes
27,18/11/2021 21:44:21,17-20,Masculino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,Videojuegos,,,,Instagram,Twitter,31,,,,Netflix,,,,,,,1-2 horas,PC,38,,,,Navegación web,55,Entre 1 y 2 horas,62,,,,,,,Algo,20,Spam,,,,,61,31,,,,,4 a 6,62.0,95,,,,55,55.0,56.0,Casi nunca,101,Más de 2 años,102,101,Checar que la conexión sea segura antes de hacer pagos en línea,,,,,,Conozco los peligros pero no me afectan
28,18/11/2021 21:46:33,21-24,Femenino,11,Poco importante,Proteger información personal en linea,Redes Sociales,,,,,Instagram,,,,,,Netflix,Amazon Prime,,,,,,Menos de 1 hora,38,38,,,,Navegación web,56,Entre 1 y 2 horas,62,,,,,,,Muy poco,20,Spam,,,,,62,,,,,,,,,,,,55,56.0,56.0,Casi nunca,101,Más de 2 años,102,101,VF2 (autentificación de dos pasos),Tengo antivirus descargado en mi dispositivo,Tapar tu cámara cuando no la estés usando,,,,Conozco los peligros pero no me afectan
29,18/11/2021 22:08:59,21-24,Masculino,Ciencia,Importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,Plataformas educativas,25,,,Facebook,Instagram,,,,,Netflix,Amazon Prime,Claro Video,Blim,HBO Max,Disney +,25.0,1-2 horas,Play Station,38,,,,Navegación web,56,Entre 1 y 2 horas,62,,,,,,,Algo,Intimidación o acoso por parte de amigos o conocidos,Spam,Phishing,,,,61,Facebook,,,,,6 a 10,62.0,95,,,,55,56.0,56.0,A veces,102,1 a 2 años,101,101,Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,Tapar tu cámara cuando no la estés usando,,,,Los considero importantes
30,18/11/2021 22:34:51,21-24,Masculino,Ciencia,Importante,"Evitar ciber acoso, ciber bullying, entre otros",Redes Sociales,,,,,Facebook,Instagram,,,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,Menos de 1 hora,38,Chegg,,,,Redes sociales,56,Entre 3 y 4 horas,61,Revistas científicas o similares,,,,,Videos,Muy poco,Avances sexuales no deseados por redes sociales,Robo de identidad,Spam,,,,61,Facebook,Instagram,,,,11 o más,62.0,95,,,,56,,,Nunca,102,Más de 2 años,102,101,Tapar tu cámara cuando no la estés usando,,,,,,Los considero importantes
31,18/11/2021 22:47:45,17-20,Femenino,Ciencias Sociales,Muy importante,Proteger información personal en linea,Redes Sociales,Streaming,Plataformas educativas,25,,Facebook,Instagram,Twitter,TikTok,,,Netflix,Amazon Prime,Blim,HBO Max,,,,3-4 horas,38,Coursera,25,,,Redes sociales,55,Entre 3 y 4 horas,61,Noticieros/periódicos,Tutoriales o crash courses,Una página de un profesionista influyente en tu área,25,,Videos,Mucho,20,Spam,Phishing,Spoofing,,,61,Facebook,,,,,1 a 3,62.0,95,,,,55,56.0,55.0,Casi nunca,102,7 a 12 meses,101,101,Cambio constante de contraseñas,VF2 (autentificación de dos pasos),Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,114,,Los considero importantes
32,18/11/2021 22:54:41,21-24,Femenino,Ciencias Sociales,Muy importante,Proteger información personal en linea,Redes Sociales,Streaming,Plataformas educativas,,,Instagram,Twitter,TikTok,,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,3-4 horas,Xbox,Coursera,25,,,Redes sociales,56,Entre 1 y 2 horas,61,Noticieros/periódicos,Revistas científicas o similares,Una página de un profesionista influyente en tu área,,,Comunicación entre profesores y estudiantes,Regular,Intimidación o acoso por parte de amigos o conocidos,Spam,Phishing,,,,61,Facebook,Instagram,,,,1 a 3,62.0,95,,,,55,56.0,55.0,Casi nunca,101,Más de 2 años,101,102,,,,,,,Los considero importantes
33,18/11/2021 22:58:01,17-20,Femenino,Ciencia,Importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,,,,,Instagram,TikTok,Snapchat,,,,Netflix,38,,,,,,Menos de 1 hora,Nintendo,Chegg,25,,,Redes sociales,56,Más de 4 horas,61,Revistas científicas o similares,Una página de un profesionista influyente en tu área,,,,Colaboración de proyectos,Nada,Intimidación o acoso por parte de amigos o conocidos,No aplica,,,,,62,,,,,,,,,,,,56,,,Nunca,102,Más de 2 años,102,102,,,,,,,Conozco los peligros pero no me afectan
34,18/11/2021 22:59:48,21-24,Femenino,Ciencias Sociales,Importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,Streaming,Plataformas educativas,,,Facebook,Instagram,Twitter,TikTok,,,Netflix,Amazon Prime,HBO Max,,,,,1-2 horas,38,38,,,,Redes sociales,56,Entre 3 y 4 horas,61,Noticieros/periódicos,Revistas científicas o similares,Una página de un profesionista influyente en tu área,,,Descarga de documentos,Regular,Que alguien use tus fotos de manera inapropiada,Ciber acoso,Spam,,,,61,Facebook,Instagram,,,,1 a 3,62.0,95,,,,56,,,Nunca,102,1 a 2 años,102,102,,,,,,,Los considero importantes
35,18/11/2021 23:21:02,21-24,Femenino,Humanidades,Importante,Proteger información personal en linea,Redes Sociales,25,,,,Instagram,,,,,,Netflix,HBO Max,Disney +,,,,,Menos de 1 hora,38,Coursera,25,,,Navegación web,56,Entre 1 y 2 horas,61,Una página de un profesionista influyente en tu área,,,,,Colaboración de proyectos,Muy poco,20,No aplica,,,,,62,,,,,,,,,,,,55,56.0,55.0,Casi nunca,102,Más de 2 años,101,101,Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,,,,,Los considero importantes
36,18/11/2021 23:21:19,21-24,Femenino,Ciencias Sociales,Importante,Proteger información personal en linea,Redes Sociales,Plataformas educativas,,,,Instagram,,,,,,Netflix,Amazon Prime,Disney +,,,,,1-2 horas,Nintendo,25,,,,Navegación web,56,Entre 3 y 4 horas,61,Noticieros/periódicos,Revistas científicas o similares,Una página de un profesionista influyente en tu área,,,Videos,Muy poco,Que alguien use tus fotos de manera inapropiada,Spam,,,,,62,,,,,,,,,,,,55,56.0,56.0,A veces,101,Más de 2 años,101,101,Tapar tu cámara cuando no la estés usando,,,,,,Los considero importantes
37,18/11/2021 23:22:25,21-24,Masculino,Ingeniería,Muy importante,Proteger información personal en linea,Redes Sociales,Streaming,Videojuegos,Plataformas educativas,25.0,Facebook,Instagram,TikTok,,,,Netflix,Amazon Prime,Claro Video,,,,,3-4 horas,38,38,,,,E-mail,56,Entre 3 y 4 horas,62,,,,,,,Mucho,Intimidación o acoso por parte de amigos o conocidos,Spam,,,,,61,Facebook,Instagram,TikTok,,,11 o más,61.0,95,,,,55,56.0,56.0,Casi nunca,102,7 a 12 meses,102,101,Leer los avisos de privacidad,Tengo antivirus descargado en mi dispositivo,Checar que la conexión sea segura antes de hacer pagos en línea,,,,Los considero importantes
38,18/11/2021 23:23:26,17-20,Femenino,Ciencias Sociales,Importante,Proteger información personal en linea,Redes Sociales,Streaming,Plataformas educativas,,,Facebook,Instagram,Twitter,TikTok,,,Netflix,,,,,,,Menos de 1 hora,38,Khan Academy,Coursera,25,,Redes sociales,56,Entre 1 y 2 horas,61,Noticieros/periódicos,Tutoriales o crash courses,,,,Videos,Regular,Avances sexuales no deseados por redes sociales,Ciber bullying,,,,,61,Instagram,,,,,1 a 3,62.0,95,,,,55,56.0,56.0,Nunca,101,1 a 2 años,102,101,Checar que la conexión sea segura antes de hacer pagos en línea,Tapar tu cámara cuando no la estés usando,,,,,Los considero importantes
39,18/11/2021 23:26:22,17-20,Femenino,Ciencias Sociales,Muy importante,Prevenir accesos de tus cuentas sin permiso,Redes Sociales,Plataformas educativas,,,,Facebook,Instagram,Twitter,TikTok,,,Netflix,Amazon Prime,Claro Video,HBO Max,Disney +,,,3-4 horas,38,25,,,,Redes sociales,55,Más de 4 horas,61,Noticieros/periódicos,Revistas científicas o similares,,,,Descarga de documentos,Regular,Intimidación o acoso por parte de amigos o conocidos,Spam,Phishing,,,,61,Instagram,,,,,4 a 6,62.0,95,,,,55,56.0,55.0,Casi nunca,101,7 a 12 meses,101,102,,,,,,,Los considero importantes
40,18/11/2021 23:34:25,21-24,Femenino,Ciencia,Importante,Proteger información personal en linea,Redes Sociales,Streaming,,,,Facebook,Instagram,Twitter,TikTok,,,Netflix,,,,,,,Menos de 1 hora,38,38,,,,Navegación web,56,Entre 3 y 4 horas,61,Tutoriales o crash courses,,,,,Descarga de documentos,Algo,20,Spam,Spoofing,,,,61,Facebook,,,,,1 a 3,62.0,95,,,,55,56.0,55.0,Casi nunca,101,1 a 2 años,101,102,,,,,,,Me son indiferentes
41,18/11/2021 23:41:21,17-20,Femenino,Ciencia,Importante,"Evitar ciber acoso, ciber bullying, entre otros",Redes Sociales,Streaming,Plataformas educativas,,,Instagram,TikTok,,,,,Netflix,Amazon Prime,HBO Max,Disney +,,,,3-4 horas,38,Coursera,,,,Redes sociales,56,Entre 3 y 4 horas,61,Tutoriales o crash courses,Revistas científicas o similares,,,,Videos,Regular,Avances sexuales no deseados por redes sociales,Spam,,,,,62,,,,,,,,,,,,56,,,A veces,101,1 a 2 años,101,102,,,,,,,Los considero importantes
